"url","language","pageType","status","robots","title","wordCount","duplicateContentGroupSize","currentInventoryDisposition","proposedDisposition","rationale","approvalStatus","nextAction"
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/04/flexible-learning-areas-for-toddlers-explained-benefits-design-and-adaptable-classroom-ideas/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Áreas de aprendizaje flexibles para niños pe…","6777","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/04/safe-and-stimulating-learning-environments-for-early-learners-ensuring-childcare-safety-and-engaging-developmental-activities/","en","editorial-single","200","max-image-preview:large","Chroma Academy: Safe & Engaging Early Learning in 2025","4612","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/04/safe-and-stimulating-learning-environments-for-early-learners-ensuring-childcare-safety-and-engaging-developmental-activities/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Entornos de aprendizaje seguros y estimulant…","6574","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/04/how-integrating-technology-in-early-childhood-curriculum-boosts-learning-and-prepares-children-for-the-future/","en","editorial-single","200","max-image-preview:large","Technology in Early Childhood: Boost Learning at Chroma","5031","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/04/how-integrating-technology-in-early-childhood-curriculum-boosts-learning-and-prepares-children-for-the-future/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Cómo la Integración de la Tecnología en el C…","6976","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/how-preschool-prepares-children-for-kindergarten-success-benefits-skills-and-readiness-strategies/","en","editorial-single","200","max-image-preview:large","Kindergarten Readiness: Essential Skills for Success","5104","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/how-preschool-prepares-children-for-kindergarten-success-benefits-skills-and-readiness-strategies/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Cómo la educación preescolar prepara a los n…","7061","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/key-signs-your-child-is-ready-for-kindergarten-academic-and-social-readiness-indicators-for-parents/","en","editorial-single","200","max-image-preview:large","Kindergarten Readiness Guide: Signs & Skills (2025)","5160","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/key-signs-your-child-is-ready-for-kindergarten-academic-and-social-readiness-indicators-for-parents/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Señales Clave de que tu Hijo está Listo para…","7100","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/the-critical-role-of-a-structured-curriculum-in-early-childhood-education-success-benefits-impact-and-kindergarten-readiness/","en","editorial-single","200","max-image-preview:large","Early Childhood Curriculum: Benefits & Readiness","4534","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/the-critical-role-of-a-structured-curriculum-in-early-childhood-education-success-benefits-impact-and-kindergarten-readiness/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: El Rol Crítico de un Currículo Estructurado…","6328","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/early-childhood-assessment-methods-explained-comprehensive-guide-to-child-development-and-kindergarten-readiness/","en","editorial-single","200","max-image-preview:large","Childhood Assessment: Kindergarten Readiness Guide (2025)","5153","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/early-childhood-assessment-methods-explained-comprehensive-guide-to-child-development-and-kindergarten-readiness/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Métodos de Evaluación de la Primera Infancia…","7027","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/how-parent-involvement-shapes-curriculum-success-in-early-learning/","en","editorial-single","200","max-image-preview:large","Parent Involvement: Shaping Early Learning Success","4445","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/how-parent-involvement-shapes-curriculum-success-in-early-learning/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Cómo la participación de los padres moldea e…","6189","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/10-practical-steps-to-budget-for-your-childs-early-education-expenses-year-round/","en","editorial-single","200","max-image-preview:large","Budgeting Childcare: 10 Steps for Families | Chroma Academy","5332","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/10-practical-steps-to-budget-for-your-childs-early-education-expenses-year-round/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: 10 Pasos Prácticos para Presupuestar los Gas…","7273","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/chroma-academy-teaching-staff-who-educates-your-child-and-how-their-qualifications-ensure-quality-early-childhood-education/","en","editorial-single","200","max-image-preview:large","Chroma Academy: Quality Early Childhood Education & Teachers","3399","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/chroma-academy-teaching-staff-who-educates-your-child-and-how-their-qualifications-ensure-quality-early-childhood-education/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Personal Docente de Chroma Academy: Quién ed…","4610","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/why-preschool-education-is-crucial-for-early-development-key-benefits-and-preparation-for-lifelong-success/","en","editorial-single","200","max-image-preview:large","Preschool Benefits: Prepare for Lifelong Success | Chroma","4757","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/why-preschool-education-is-crucial-for-early-development-key-benefits-and-preparation-for-lifelong-success/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Por qué la educación preescolar es crucial p…","6477","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/how-quality-of-care-influences-pricing-in-early-childhood-education-services/","en","editorial-single","200","max-image-preview:large","Chroma: Quality of Care & Early Education Pricing","5263","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/how-quality-of-care-influences-pricing-in-early-childhood-education-services/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: ¿Cómo influye la calidad de la atención en l…","7108","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/why-early-learning-assessments-are-essential-for-your-childs-success-at-chroma-academy/","en","editorial-single","200","max-image-preview:large","Chroma Academy: Why Early Assessments Matter for Your Child","4880","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/why-early-learning-assessments-are-essential-for-your-childs-success-at-chroma-academy/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Por qué las evaluaciones de aprendizaje temp…","6646","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/play-based-learning-curriculum-examples-for-early-childhood-effective-activities-and-benefits/","en","editorial-single","200","max-image-preview:large","Play-Based Learning: Activities & Benefits at Chroma Academy","404","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/play-based-learning-curriculum-examples-for-early-childhood-effective-activities-and-benefits/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Ejemplos de currículo de aprendizaje basado…","7229","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/03/the-wrong-way-to-raise-confidence/","en","editorial-single","200","max-image-preview:large","Chroma: Raising Confident Kids the Right Way","703","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/03/the-wrong-way-to-raise-confidence/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: La forma incorrecta de fomentar la confianza","785","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/02/the-surprising-benefits-of-early-childhood-education-why-it-matters-for-your-childs-development-and-future-success/","en","editorial-single","200","max-image-preview:large","Early Childhood Education: Why It Matters | Chroma","5375","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/02/the-surprising-benefits-of-early-childhood-education-why-it-matters-for-your-childs-development-and-future-success/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Los sorprendentes beneficios de la educación…","7313","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/02/the-psychology-behind-toy-throwing-understanding-your-childs-behavior/","en","editorial-single","200","max-image-preview:large","Toy-Throwing: Understanding Your Child | Chroma Academy","703","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/02/the-psychology-behind-toy-throwing-understanding-your-childs-behavior/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: La Psicología Detrás de Lanzar Juguetes: Com…","799","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/02/how-to-raise-a-smarter-child-before-age-3-proven-brain-development-activities-and-early-intelligence-tips/","en","editorial-single","200","max-image-preview:large","Smarter Child Before 3: Brain-Boosting Activities | Chroma","3275","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/02/how-to-raise-a-smarter-child-before-age-3-proven-brain-development-activities-and-early-intelligence-tips/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Cómo criar a un niño más inteligente antes d…","4405","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/02/why-you-should-not-over-react-when-your-child-gets-hurt-calm-parenting-and-emotional-support-strategies/","en","editorial-single","200","max-image-preview:large","Calm Parenting: Supporting Your Hurt Child | Chroma Academy","3004","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/02/why-you-should-not-over-react-when-your-child-gets-hurt-calm-parenting-and-emotional-support-strategies/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Por qué no debes reaccionar de forma exagera…","3885","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/02/choosing-between-full-day-and-half-day-preschool-practical-guidance-every-parent-can-use/","en","editorial-single","200","max-image-preview:large","Preschool Choice: Full-Day vs. Half-Day at Chroma Academy","4922","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/02/choosing-between-full-day-and-half-day-preschool-practical-guidance-every-parent-can-use/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Elegir entre preescolar de día completo y me…","6759","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/02/how-nutrition-impacts-early-learning-and-behavior-essential-insights-for-child-brain-development-and-cognitive-function/","en","editorial-single","200","max-image-preview:large","Nutrition & Child Development: Insights from Chroma Academy","3466","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/02/how-nutrition-impacts-early-learning-and-behavior-essential-insights-for-child-brain-development-and-cognitive-function/","es","editorial-single","200","max-image-preview:large","Nutrición, cerebro y aprendizaje | Chroma","4688","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/02/chroma-early-learning-academy-expands-to-16-metro-atlanta-campuses-with-three-strategic-acquisitions/","en","editorial-single","200","max-image-preview:large","Chroma Academy Expands to 16 Metro Atlanta Campuses","798","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/02/chroma-early-learning-academy-expands-to-16-metro-atlanta-campuses-with-three-strategic-acquisitions/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Chroma Early Learning Academy se expande a 1…","971","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/02/how-reading-aloud-builds-your-childs-brain/","en","editorial-single","200","max-image-preview:large","How Reading Aloud Builds Your Child's Brain | Chroma Academy","597","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/02/how-reading-aloud-builds-your-childs-brain/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Cómo la lectura en voz alta desarrolla el ce…","761","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/newnan/","en","location-single","200","max-image-preview:large","Chroma Academy Newnan: Nurturing Early Learning in GA.","1055","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/newnan/","es","location-single","200","max-image-preview:large","Campus Shenandoah, Newnan GA | Campus de Chroma","1129","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/north-hall-campus-murraysville/","en","location-single","200","max-image-preview:large","Chroma Academy: North Hall Campus in Murraysville","1180","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/north-hall-campus-murraysville/","es","location-single","200","max-image-preview:large","North Hall Campus, Murraysville | Campus de Chroma","1267","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/midway-campus/","en","location-single","200","max-image-preview:large","Chroma Midway : Childcare & Preschool in Alpharetta, Cumming and Milton","1377","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/midway-campus/","es","location-single","200","max-image-preview:large","Midway Campus, Alpharetta GA | Campus de Chroma","1476","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/south-cobb-campus-austell/","en","location-single","200","max-image-preview:large","Chroma ELA: South Cobb Campus in Austell","1379","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/south-cobb-campus-austell/","es","location-single","200","max-image-preview:large","Campus South Cobb, Austell | Campus de Chroma","1486","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/rivergreen-campus/","en","location-single","200","max-image-preview:large","Chroma Academy: Rivergreen Campus in Canton, GA","1336","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/rivergreen-campus/","es","location-single","200","max-image-preview:large","Campus Rivergreen, Canton GA | Campus de Chroma","1385","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/jonesboro-campus/","en","location-single","200","max-image-preview:large","Jonesboro Preschool: Enroll at Chroma Early Learning in 2026","1263","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/jonesboro-campus/","es","location-single","200","max-image-preview:large","Campus Jonesboro | Campus de Chroma","1370","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/satellite-bvd-campus/","en","location-single","200","max-image-preview:large","Satellite Bvd Campus: Chroma Early Learning in Duluth","1471","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/satellite-bvd-campus/","es","location-single","200","max-image-preview:large","Campus Satellite Blvd, Duluth, GA | Campus de Chroma","1568","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/west-cobb-campus/","en","location-single","200","max-image-preview:large","Chroma Marietta: Preschool & Childcare at West Cobb Campus","1439","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/west-cobb-campus/","es","location-single","200","max-image-preview:large","Campus West Cobb, Marietta | Campus de Chroma","1533","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/ellenwood-campus/","en","location-single","200","max-image-preview:large","Chroma Academy Ellenwood: Safe Daycare & Preschool Programs","1563","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/ellenwood-campus/","es","location-single","200","max-image-preview:large","Campus Ellenwood | Campus de Chroma","1652","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/roswell-campus/","en","location-single","200","max-image-preview:large","Chroma Roswell: Daycare & Preschool for Your Child","1348","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/roswell-campus/","es","location-single","200","max-image-preview:large","Campus Roswell | Campus de Chroma","1442","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/east-cobb-campus/","en","location-single","200","max-image-preview:large","Chroma Marietta (East): Early Learning Programs","1523","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/east-cobb-campus/","es","location-single","200","max-image-preview:large","Campus Marietta (Este) | Campus de Chroma","1611","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/lilburn-campus/","en","location-single","200","max-image-preview:large","Lilburn Childcare & Preschool | Chroma Academy","1382","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/lilburn-campus/","es","location-single","200","max-image-preview:large","Campus Lilburn | Campus de Chroma","1461","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/locations/cherokee-campus/","en","location-single","200","max-image-preview:large","Cherokee Academy: Canton, GA Childcare & Preschool","1294","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/locations/cherokee-campus/","es","location-single","200","max-image-preview:large","Cherokee Academy by Chroma, Canton GA | Campus de Chroma","1385","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/newsroom/","en","editorial-archive","200","max-image-preview:large","Newsroom | Chroma Early Learning Academy","200","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/newsroom/","es","editorial-archive","200","max-image-preview:large","Sala de prensa | Chroma Early Learning Academy","207","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/privacy-policy/","en","legal","200","max-image-preview:large","Privacy Policy | Chroma Early Learning Academy","377","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/privacy-policy/","es","legal","200","max-image-preview:large","Política de privacidad | Chroma Early Learning Academy","377","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/careers/","en","careers","200","max-image-preview:large","Careers | Chroma Early Learning Academy","1109","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/careers/","es","careers","200","max-image-preview:large","Carreras | Chroma Early Learning Academy","1115","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/stories/","en","editorial-archive","200","max-image-preview:large","Stories & Parenting Tips | Chroma Early Learning Academy","1237","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/stories/","es","editorial-archive","200","max-image-preview:large","Historias y consejos para familias | Chroma Early Learning Acade…","1324","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/employers/","en","general-page","200","max-image-preview:large","Employer Childcare Solutions | Chroma Early Learning Academy","235","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
